Especie;Familia;Nombre común;Genero;Diámetro;Altura;Copa;Riego;Unidades;Código vía
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.6;7;6;NO RIEGO;1;3809
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.8;7;8;NO RIEGO;1;3809
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;1.1;7;12;NO RIEGO;1;3809
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.5;7;4;NO RIEGO;1;3809
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.8;7;8;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.65;7;6;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.56;7;6;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;1.1;7;8;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;1.08;7;9;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.6;7;7;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;1.04;7;9;NO RIEGO;1;3868
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.3;5;2;NO RIEGO;1;4057
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.1;4;0.5;NO RIEGO;1;4057
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.12;4;0.5;NO RIEGO;1;4057
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.44;5;4;NO RIEGO;1;4057
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0.16;4;1;NO RIEGO;1;4057
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.26;4;2.5;NO RIEGO;1;4064
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.16;4;1.5;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;4;2;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;4;2.5;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;4;1;NO RIEGO;1;4058
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.3;4;1.5;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.3;4;2;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.28;4;2;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.26;4;2;NO RIEGO;1;4058
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.14;4;1.5;NO RIEGO;1;4058
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.26;4;2;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;4;3;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.3;4;3;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.26;4;3;NO RIEGO;1;4058
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;4;2;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;4;3;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;4;2;NO RIEGO;1;4066
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;4;2;NO RIEGO;1;4069
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.14;5;1;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;1.5;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4101
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;1.5;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;0;0;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;1.5;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4112
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4102
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;4111
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;1.5;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;1.5;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.16;5;1;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;1.5;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;0;0;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4100
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;1.5;NO RIEGO;1;4110
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;4113
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.12;5;1;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;4108
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;3;NO RIEGO;1;4021
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.18;5;2;NO RIEGO;1;869
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;0;0;NO RIEGO;1;869
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.6;7;5;NO RIEGO;1;869
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.16;5;2;NO RIEGO;1;869
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.42;5;4;NO RIEGO;1;869
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.5;5;5;NO RIEGO;1;869
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;869
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;4.5;1;NO RIEGO;1;3928
Platanus_orientalis;Platanaceae;PLATANO DE ORIENTE;PLATANUS;0;3.5;0;NO RIEGO;15;1445
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;1.5;1;NO RIEGO;7;1445
Olea_europaea;Oleaceae;OLIVO;OLEA;0;2.5;0;NO RIEGO;1;1445
Phoenix_canariensis;Arecaceae;PALMERA CANARIA;PHOENIX;0;2;0;NO RIEGO;3;1445
Pinus_pinea;Pinaceae;PINO PIÑONERO;PINUS;0;30;0;NO RIEGO;1;1445
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;8;0;NO RIEGO;9;1445
Olea_europaea;Oleaceae;OLIVO;OLEA;0.15;3;3;NO RIEGO;1;1445
Pinus_pinea;Pinaceae;PINO PIÑONERO;PINUS;0;30;0;NO RIEGO;1;1445
Pinus_pinea;Pinaceae;PINO PIÑONERO;PINUS;0;30;0;NO RIEGO;1;1445
Pinus_pinea;Pinaceae;PINO PIÑONERO;PINUS;0;30;0;NO RIEGO;1;1445
Pinus_pinea;Pinaceae;PINO PIÑONERO;PINUS;0;30;0;NO RIEGO;1;1445
Pinus_pinaster;Pinaceae;PINO RESINERO;PINUS;0;0;0;NO RIEGO;1;1445
Platanus_acerifolia;Platanaceae;PLATANO DE SOMBRA;PLATANUS;0;30;0;NO RIEGO;1;1445
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.04;2.2;0.6;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.03;2.2;0.5;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.04;2.4;1;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.07;4;2;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.04;2;1;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.1;5;3;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.1;5;2;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.05;3;1;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.1;5;2;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.05;2.5;1;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.2;6;3;NO RIEGO;1;3319
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.2;6;3;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.07;2.3;1.4;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.2;5;2;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.15;4.5;1.5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.1;5;2;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.25;6;4;GOTEO;1;3319
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.05;3.5;1;GOTEO;1;3319
Morus_alba;Moraceae;MORERA BLANCA DE RAMAS LLORONAS;MORUS;0.1;6;2.5;GOTEO;1;3319
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;3.5;0;MANUAL;1;3610
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;3.5;0;MANUAL;1;3737
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3;0;MANUAL;1;3737
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;5;0;MANUAL;1;3737
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.05;3.5;0.5;MANUAL;1;3733
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3.5;0;MANUAL;1;3937
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3.5;0;MANUAL;1;3732
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3.5;0.5;MANUAL;1;3732
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;3.5;0;MANUAL;1;3732
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3.5;0.5;MANUAL;1;3732
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;3.5;0;MANUAL;1;3737
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;0;0;MANUAL;1;3737
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;3.5;0.5;MANUAL;1;3737
Phytolacca_dioica;Phytolaccaceae;FITOLACA;PHYTOLACCA;0.1;2.5;2;ASPERSION;1;4205
Phytolacca_dioica;Phytolaccaceae;FITOLACA;PHYTOLACCA;0.03;2.5;0.5;ASPERSION;1;4205
Phytolacca_dioica;Phytolaccaceae;FITOLACA;PHYTOLACCA;0.1;3;2.5;GOTEO;1;4205
Phytolacca_dioica;Phytolaccaceae;FITOLACA;PHYTOLACCA;0.1;3;2.5;GOTEO;1;4205
Phytolacca_dioica;Phytolaccaceae;FITOLACA;PHYTOLACCA;0.08;3;2;GOTEO;1;4205
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;1;18;10;GOTEO;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0.7;15;8;ASPERSION;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0.7;15;7;ASPERSION;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0.7;15;7;ASPERSION;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0.4;10;5;GOTEO;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.2;13;3;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.2;8;2;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.23;8;2;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.2;7;2;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.2;8;2.4;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.1;4;0.6;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.2;8;2;ASPERSION;1;3317
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.13;7;3;ASPERSION;1;3317
Prunus_domestica;Rosaceae;MELOCOTONERO;PRUNUS;0.04;3;1;ASPERSION;1;3317
Prunus_domestica;Rosaceae;MELOCOTONERO;PRUNUS;0.04;3;0.6;ASPERSION;1;3317
Prunus_domestica;Rosaceae;MELOCOTONERO;PRUNUS;0;6;3;GOTEO;1;3317
Quercus_cerris;Fagaceae;ROBLE DE TURQUIA;QUERCUS;0.05;4;4.8;MANUAL;1;3928
Quercus_cerris;Fagaceae;ROBLE DE TURQUIA;QUERCUS;0.04;4;1.5;MANUAL;1;3928
Quercus_cerris;Fagaceae;ROBLE DE TURQUIA;QUERCUS;0.04;4;1.5;MANUAL;1;3928
Quercus_cerris;Fagaceae;ROBLE DE TURQUIA;QUERCUS;0.03;3.5;2;MANUAL;1;3928
Quercus_cerris;Fagaceae;ROBLE DE TURQUIA;QUERCUS;0.05;4;2;MANUAL;1;3928
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;77;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;41;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;57;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;32;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;33;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;33;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;11;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;11;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;7;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;9;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;9;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;17;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;1;1445
Myrtus_communis;Mirtaceae;ARRAYAN;MYRTUS;0;0.75;0;GOTEO;5;1445
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.1;1.1;GOTEO;1;1445
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.1;1.1;GOTEO;1;1445
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;1445
Pyrus_communis;Rosaceae;PERAL;PYRUS;0;0;0;ASPERSION;71;1445
Pyrus_communis;Rosaceae;PERAL;PYRUS;0;0;0;ASPERSION;5;1445
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0;0;0;GOTEO;1;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;3.5;0;GOTEO;7;1445
Prunus_avium;Rosaceae;CEREZO SILVESTRE;PRUNUS;0.03;3;2;GOTEO;1;1445
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.05;3.5;1;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.06;3.5;2.5;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.12;3.5;3.5;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.15;3.5;3.5;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.07;3.5;2;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.13;3.5;2.5;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.09;3.5;2.5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.1;3.5;2.5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.08;5;3;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0;12;0;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.16;3.5;5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.03;3.5;1;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.17;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.1;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.21;12;12;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.16;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.16;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.12;12;7;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.17;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.23;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.17;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.21;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;12;2;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.11;12;4;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.22;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;7;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.23;12;7;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;7;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.23;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.13;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.29;12;9;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.3;12;9;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.14;12;5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.24;12;10;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.26;12;12;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.12;12;5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.28;12;10;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.16;12;5;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.12;12;6;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.2;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.21;12;9;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.2;12;8;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.18;12;7;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3.5;2;NO RIEGO;1;3317
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.04;3.5;1;NO RIEGO;1;3320
Morus_alba;Moraceae;MORERA BLANCA;MORUS;0.05;3.5;1;NO RIEGO;1;3320
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0;0;0;NO RIEGO;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0;0;0;NO RIEGO;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0;0;0;NO RIEGO;1;3317
Populus_canadensis;Salicaceae;CHOPO DE CANADA;POPULUS X;0;0;0;NO RIEGO;1;3317
Prunus_avium;Rosaceae;CEREZO SILVESTRE;PRUNUS;0.3;5;5;NO RIEGO;1;3610
Prunus_avium;Rosaceae;CEREZO SILVESTRE;PRUNUS;0.3;5;5;NO RIEGO;1;3610
Prunus_avium;Rosaceae;CEREZO SILVESTRE;PRUNUS;0.35;5;5;NO RIEGO;1;3737
Prunus_avium;Rosaceae;CEREZO SILVESTRE;PRUNUS;0.4;5;4;NO RIEGO;1;3737
Prunus_avium;Rosaceae;CEREZO SILVESTRE;PRUNUS;0.35;5;3;NO RIEGO;1;3733
